solv_1_sm,solv_2_sm,solv_3_sm,solv_4_sm,salt_sm,,solv_ratio_1,solv_ratio_2,solv_ratio_3,solv_ratio_4,conc_salt,temperature,conductivity,conductivity_log
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.399227799,0,3.711656441,1.311478257
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.033204633,-10,0.306748466,-1.181727196
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.074903475,-10,0.766871166,-0.265436463
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.125868726,-10,1.134969325,0.126605624
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.181467181,-10,1.779141104,0.576130722
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.255598456,-10,2.239263804,0.806147153
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.32972973,-10,2.607361963,0.958338968
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.399227799,-10,2.883435583,1.058982494
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.037837838,-20,0.122699387,-2.098017923
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.074903475,-20,0.582822086,-0.539873309
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.121235521,-20,0.858895706,-0.152107778
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.181467181,-20,1.411042945,0.344329108
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.255598456,-20,1.687116565,0.523020897
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.32972973,-20,1.963190184,0.674570795
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.037837838,-30,0.122699387,-2.098017923
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.07953668,-30,0.490797546,-0.711723566
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.121235521,-30,0.674846626,-0.393269835
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.181467181,-30,0.950920245,-0.050325084
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.255598456,-30,1.134969325,0.126605624
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.037837838,-40,0.030674847,-3.484312276
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.07953668,-40,0.306748466,-1.181727196
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.121235521,-40,0.398773006,-0.919362931
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.181467181,-40,0.582822086,-0.539873309
CC1COC(=O)O1,CCOC(=O)OCC,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,,0.4,0.6,0,0,0.26023166,-40,0.674846626,-0.393269835
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.223255814,60,9.577114431,2.259376339
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.339534884,60,12.86069652,2.554175879
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.506976744,60,16.74129353,2.817878334
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.702325581,60,20.02487563,2.996975282
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.911627907,60,22.41293532,3.109638262
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.120930233,60,24.20398011,3.186517087
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.344186047,60,25.39800996,3.234670823
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,60,25.6965174,3.246355473
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.223255814,50,8.383084579,2.126215935
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.339534884,50,11.3681592,2.430816395
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.511627907,50,14.65174129,2.684559188
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.702325581,50,17.53731343,2.864330807
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.911627907,50,19.52736318,2.971816722
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.125581395,50,21.0199005,3.045469632
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.348837209,50,21.9154229,3.087190631
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,50,22.21393034,3.100719585
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.223255814,40,7.288557211,1.986305613
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.339534884,40,9.776119401,2.279942616
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.511627907,40,12.66169154,2.538581021
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.702325581,40,15.04975124,2.711361462
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.91627907,40,16.84079602,2.823804277
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.125581395,40,17.93532337,2.886772141
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.348837209,40,18.6318408,2.924871988
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,40,18.83084577,2.935496258
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.223255814,30,6.194029852,1.823585901
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.339534884,30,8.283582087,2.114275494
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.511627907,30,10.67164179,2.367589923
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.702325581,30,12.66169154,2.538581021
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.91627907,30,14.05472637,2.642958736
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.120930233,30,14.95024876,2.704727939
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.348837209,30,15.44776119,2.737464086
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,30,15.54726368,2.743884654
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.223255814,20,5.09950249,1.629142984
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.339534884,20,6.890547267,1.930150511
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.511627907,20,8.781094525,2.172601061
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.702325581,20,10.37313433,2.339219226
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.91627907,20,11.46766169,2.439531047
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.120930233,20,12.06467663,2.490281896
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.348837209,20,12.46268657,2.522739106
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,20,12.36318409,2.514723031
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.223255814,10,4.104477611,1.412078478
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.339534884,10,5.497512438,1.704295706
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.511627907,10,7.089552241,1.958622185
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.702325581,10,8.283582087,2.114275494
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.91627907,10,9.07960199,2.206030358
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.120930233,10,9.477611936,2.248932379
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.348837209,10,9.676616915,2.269712348
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,10,9.676616915,2.269712348
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.223255814,0,3.208955225,1.165945409
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.334883721,0,4.303482588,1.459424599
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.511627907,0,5.398009951,1.686030358
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.697674419,0,6.293532338,1.839522493
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.91627907,0,6.890547267,1.930150511
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.120930233,0,7.089552241,1.958622185
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.348837209,0,7.288557211,1.986305613
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,0,7.089552241,1.958622185
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.223255814,-10,2.313432837,0.838732498
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.334883721,-10,3.208955225,1.165945409
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.511627907,-10,4.004975123,1.387537369
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.697674419,-10,4.502487564,1.504630036
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.91627907,-10,4.900497512,1.589336733
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.125581395,-10,5.09950249,1.629142984
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.344186047,-10,4.999999998,1.609437912
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,-10,4.900497512,1.589336733
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.339534884,-20,2.213930348,0.794769374
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.511627907,-20,2.711442787,0.997480887
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.697674419,-20,3.109452737,1.134446742
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.91627907,-20,3.208955225,1.165945409
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.125581395,-20,3.308457709,1.196482132
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.344186047,-20,3.208955225,1.165945409
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,-20,3.109452737,1.134446742
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,0.91627907,-30,2.114427861,0.748784261
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.120930233,-30,2.014925373,0.700582159
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.344186047,-30,1.915422885,0.649938426
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.4,0.6,0,0,1.534883721,-30,1.71641791,0.540239509
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.051162791,60,2.067039107,0.7261172
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.093023256,60,2.737430167,1.007019585
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.139534884,60,3.743016761,1.319891907
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.190697674,60,4.581005589,1.521918535
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.246511628,60,5.418994415,1.689910266
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.28372093,60,6.005586594,1.792690135
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.325581395,60,6.508379887,1.87309056
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.358139535,60,6.927374303,1.935480853
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.051162791,50,1.899441341,0.641559812
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.093023256,50,2.569832403,0.943840684
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.139534884,50,3.407821228,1.226073151
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.190697674,50,4.162011171,1.425998412
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.246511628,50,5.083798884,1.626058794
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.28372093,50,5.670391064,1.735258086
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.325581395,50,6.256983237,1.833698158
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.358139535,50,6.675977657,1.898515659
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.051162791,40,1.731843574,0.549186491
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.093023256,40,2.318435753,0.840892714
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.144186047,40,3.15642458,1.149439925
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.190697674,40,3.910614524,1.363694529
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.246511628,40,4.832402234,1.575343701
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.28372093,40,5.418994415,1.689910266
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.325581395,40,5.921787708,1.778638381
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.358139535,40,6.424581009,1.860131416
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.055813953,30,1.56424581,0.447403797
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.093023256,30,2.067039107,0.7261172
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.144186047,30,2.988826815,1.094880941
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.190697674,30,3.575418993,1.27408237
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.241860465,30,4.329608941,1.465477224
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.288372093,30,4.999999998,1.609437912
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.325581395,30,5.335195533,1.674325535
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.362790698,30,5.502793294,1.705255835
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.055813953,20,1.312849162,0.272199708
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.093023256,20,1.815642457,0.596439376
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.144186047,20,2.569832403,0.943840684
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.195348837,20,3.240223465,1.175642298
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.241860465,20,3.826815641,1.342033032
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.28372093,20,4.245810054,1.445932627
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.325581395,20,4.664804469,1.540045919
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.362790698,20,4.832402234,1.575343701
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.055813953,10,1.229050279,0.20624174
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.093023256,10,1.56424581,0.447403797
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.144186047,10,2.15083799,0.765857529
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.195348837,10,2.737430167,1.007019585
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.241860465,10,3.324022347,1.2011756
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.28372093,10,3.659217878,1.29724943
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.325581395,10,4.078212289,1.405658728
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.362790698,10,4.245810054,1.445932627
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.055813953,0,0.977653631,-0.022599832
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.093023256,0,1.396648045,0.334075112
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.144186047,0,1.983240222,0.684731983
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.195348837,0,2.402234637,0.876399403
CC1COC(=O)O1,O=C1OCCO1,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.237209302,0,2.821229049,1.037172623
