smiles,IE,EA,IE_binned
C#CC1=COC(=CO1)C=C,4.11687884,0.44545101,4
c1cc(c2c(c1)ON(O)O2)N(=O)=O,5.178901008,2.101948322,5
Cc1c(=c2ccn(C)cc2)ccn(C)c1C(Cl)(Cl)Cl,2.384249123,3.572456605,2
[C@H]([C@@H](C(=O)C)C)(O)c1ccccc1,5.242263357,0.483056536,5
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C#N,5.716498787,2.352731815,5
C1CCc2c(C1)c(C#N)c(c(c2Cl)O)O,4.738713069,0.711779908,4
c1(c(c2c(cc1)nccn2)C)C(=O)O,5.362650022,1.54919842,5
COCCOCCOc1ccsc1F,4.488979143,0.327168965,4
CN(C)c1ccc(O)s1,3.139196633,-0.421659744,3
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)C)N(C)C,4.164923625,2.053164115,4
Cc1c(ccs1)O,4.256763019,-0.445150197,4
[C@@H]1(C[C@H](CSC1)c1ccccc1)C,4.679723037,-0.577703858,4
COc1c2CCCCc2c(c(c1O)O)N(=O)=O,4.650972876,1.709243015,4
C#CC1=C(NC)OC=CO1,3.44481184,0.247807126,3
C#CC1=C(C#C)OC=CO1,4.268524792,0.949061403,4
Cc1cnc(cn1)N(C)C,4.114138282,0.469311438,4
CC(=O)c1ccc(N(C)C)s1,3.844268609,0.762010234,3
C[C@H]1NC(=O)CC1,5.696575455,-0.823138788,5
CNc1ccc2c(c1C(=O)O)[nH]s[nH]2,3.093934928,0.748310129,3
CN(C)c1cscc1OCCOCCOCCOC,3.550838453,-0.577911241,3
CN(C)c1cn(C)ccc1=c1ccn(cc1)CC(F)(F)F,1.936441915,-0.272590284,1
C=Cn1c2ccccc2n(C(F)(F)F)s1,3.885689231,2.8146814,3
c1cc2c(c(c1F)O)[nH]s[nH]2,3.520977981,2.496087519,3
COc1c(N)nccn1,4.33488217,0.328409028,4
Cn1ccc(=C2C=CN(C)[C]([C]2C(Cl)(Cl)Cl)OC)cc1,2.339544713,3.187455304,2
COCCOc1c(ccc2c1ONO2)F,4.507936441,0.173497594,4
C(=C)C=C,4.969383581,0.220750851,4
C#Cn1c2cccc(c2[nH]s1)OCCOCCOC,3.110991554,2.886987374,3
O([C@]1(CO)O[C@@H]([C@H]([C@@H]1O)O)CO)[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,5.016133149,-0.201252977,5
COCCOCCOc1cscc1F,4.644839479,-0.091179368,4
CC(C)(C)c1cnccn1,5.319095875,0.581980763,5
Cc1cc(C)nc(n1)N,4.75864876,0.164625951,4
Cc1ccc(NC)s1,3.345774338,-0.39119198,3
C#CC1=C(CC=CO1)c1ccccc1,4.256211477,0.772926266,4
CC(=O)c1cc(OCCOCCOC)sc1,4.485374334,0.801458485,4
CC(=O)c1ccsc1F,5.239259871,0.998527874,5
C#Cc1ccc2c(c1)ON(C(C)(C)C)O2,4.177636636,0.385609708,4
C1=C[S]=C([C]2SC(=C(C(F)(F)F)S2)C(F)(F)F)S1,3.582462092,1.469455805,3
Cc1cc(cc2c1[nH]s[nH]2)C#N,3.441186971,2.362360892,3
CC(=O)c1cc(C#N)cs1,5.747514534,1.411197598,5
c1(cc(ccn1)c1ccnc(c1)C(=O)O)C(=O)O,6.142895517,1.5060188,6
CN(C)C1=CCC=C1N(=O)=O,4.076974476,1.788034974,4
CC(C)(C)c1ccc2c(c1c1ccccc1)ONO2,4.273143328,0.083486987,4
C(=O)c1c(O)ccc(c1)O,4.550145365,1.272221719,4
C=Cc1cnc(C=C)cn1,4.852031144,1.319469909,4
O(CC)C=O,6.687635574,-0.066880655,6
CC1=CCC(=CS1)OC,3.655364206,-0.545909933,3
C=CC1=CCC(=CS1)[C]([NH])O,4.303359467,0.778104388,4
C=C[C@@H]1CSC[C@H](N(=O)=O)S1,5.219180358,1.730628048,5
CNc1c(=c2ccn(C)cc2)ccn(C)c1OCCOCCOCCOC,1.841521079,-0.242073936,1
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)C(=O)O)S1,3.676430124,2.691420522,3
c1ccc(cc1)c1cc(c2c(c1)ONO2)F,4.484113111,0.497316572,4
CCc1cccc2c1ONO2,4.36522817,-0.349305121,4
c1cc2c(c(c1C#N)C(=O)O)ONO2,4.934972936,1.534197214,4
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)OC,5.060680541,2.015158715,5
CNc1ccc(c2ccccc2)n1C,3.077943612,-0.285659099,3
Cc1c(ccs1)C(=O)O,5.053320504,0.587172516,5
O(C)[C@H]1c2c(CCN1C=O)cccc2,5.258616341,-0.292212223,5
c1ccc(cc1)[C@@H]1CC[C@H](CC1)c1ccccc1,5.308332714,-0.89292052,5
CNc1cc(c[nH]1)N(C)C,2.702963226,-0.62308933,2
CC1=CCC=C(N(C)C)S1,3.47445021,-0.780964974,3
Fc1ccccc1,5.445229391,-0.298070104,5
c1(C(C)(C)C)c(cccc1)O,4.652613548,-0.751911423,4
CNC1=CCC=C(N(C)C)O1,3.469098049,-0.995356191,3
c1cc(ccn1)c1cc(nc(c1)C#N)C#N,5.833845436,1.78789247,5
C#Cc1c(ccn1C)OC,3.880347449,-0.014067449,3
C/C(=N/c1cc(c2ccccc2)sc1)/O,4.152591978,0.475656017,4
C(CCCCC)[C@@H]1OC(=O)CCC1,6.232748067,-0.514795217,6
C1C[C@H]([C@H](C1)O)F,5.877834535,-0.717302263,5
Cc1c(cc[nH]1)N(=O)=O,4.982592417,1.525949792,4
CO[C@@H]1CC[C@H](CC1)C(Cl)(Cl)Cl,5.760376289,2.023001591,5
C(=O)(CCCC)N1CCCC1,5.058486629,-0.844267518,5
CC(=O)c1c2CCCCc2c(c(c1O)O)N(=O)=O,4.75831836,2.22444804,4
S([O])([O])(O)c1ccccc1,6.137835046,1.376642515,6
c12c(cc(c(c1)C)CCc1cc(c(CC2)cc1C)C)C,4.179137518,-0.496797815,4
c1(c2nnccc2)nnccc1,5.25720776,1.178058875,5
c1c(c[nH]c1C(=O)O)C(=N)O,5.203547928,0.582527236,5
COc1cc2c(cc1Cl)ONO2,4.101717044,1.356167652,4
c1(ccc(s1)C(=O)O)C(=O)O,5.826413177,1.766526758,5
c1ccc(cc1)C1(CCCC1)C(=N)O,5.449232607,-0.214266512,5
c1ccc(cc1)c1ccsc1F,4.580186643,0.505228935,4
C#CC1=CCC=C(c2ccccc2)O1,4.295727593,0.318417857,4
C=CC1=C(c2ccccc2)SC=CS1,3.926066401,0.782688333,3
C#C[C@H]1CCCC[C@H]1c1ccccc1,5.234319021,-0.719415697,5
C=CC1=CS/C(=C/2\SC=C(CC)S2)/S1,3.19623707,0.52459058,3
C1[C@@H](N)SC[C@@H](N)S1,4.783744463,-0.738359622,4
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C)OC,4.964102322,2.090477912,4
C[C@]12O[C@H]1C(=O)NC2=O,7.757859994,2.324226906,7
C1=COC(=C(C1)O)N,3.268528117,-0.519324759,3
[C@]123[C@@]4([C@@H]1[C@H]3CCC[C@H]24)SC,0.446396751,2.323823524,0
CN[C@@H]1C=CSC=C1NC,3.464339413,-0.490407475,3
COCCOCCOc1cncc(n1)OCCOCCOC,4.834506994,0.461599076,4
CO[C@@H]1C=CSC=C1,4.497325193,-0.256174361,4
C1CCc2c[nH]cc2C1,5.43885281,0.431259423,5
C(CCC)(CCC)O,5.704360958,-0.774778637,5
COCCOc1cc(cc2c1ONO2)OC,4.174883789,-0.158358348,4
CN1CCN(C)[C@H](C1)N(=O)=O,4.505625174,1.247851946,4
C1=COC(=C(C#N)O1)C(Cl)(Cl)Cl,4.93333902,2.919837973,4
[C@H]12[C@H]([C@@H]3C([C@H]1[N][N]3)(C)C)[C@@H]1C[C@H]2CC1,4.864751892,0.56129877,4
S(C1(F)c2c(c3c1cccc3)cccc2)c1ccccc1,4.751963097,1.560814941,4
COCCOC1=C(OCCOC)S[C](C2=[S]C=CS2)S1,3.216316824,0.396795644,3
CC(C)(C)c1cc(c(cc1OCOC)C(C)(C)C)OCOC,3.695360262,-0.4170983,3
Clc1nc2c(cc1)cccc2,5.190035392,0.909023773,5
COC1=CSC=C(C#N)S1,4.225767537,1.025276699,4
Nc1cccnc1,4.336913813,-0.036998596,4
C#CCn1ccc(=c2ccn(C)cc2OCCOC)cc1,1.943292579,-0.330008819,1
C1CS[C@@](CS1)(C(=O)O)C(Cl)(Cl)Cl,5.159652544,3.002347238,5
CC(=O)c1cc(=c2ccn(C)cc2)cc(n1C)N(=O)=O,2.825670698,1.699815416,2
CC1=C(CC=CO1)O,3.833798872,-0.48578392,3
S(c1c2c(ccc1)cccc2)c1ccccc1,4.374315599,0.650056059,4
c1c(cc2c(c1C(=O)O)[nH]s[nH]2)C(F)(F)F,3.507791597,1.112584517,3
C(=O)(O)c1c(N(=O)=O)cccc1,6.153268366,2.193991443,6
CN1C=C[C]([C]2C=CN(C)C=C2N)C(=C1)N,1.383983776,-0.058443948,1
C1CCCS[C@H]1OC,4.824186932,-0.793047999,4
c1ccc(cc1)c1c[nH]cc1C#N,4.519724731,0.086821788,4
CC1(CCCC1)c1ccccc1,5.351977291,-0.965618761,5
COCCOc1c(ccc2c1[nH]s[nH]2)O,3.182880548,2.478724732,3
c1cc(C#N)c2c(c1)[nH]sn2N(=O)=O,3.32309369,3.92865018,3
Nc1c(NC=N)onc1,5.330889604,1.170777862,5
CN(C)c1ccc2c(c1)[nH]sn2F,4.065726503,3.920912903,4
CCc1c(ccc2c1ONO2)Cl,4.461471444,1.190980111,4
Cc1cc2c(cc1)cccc2,4.466649814,0.272761618,4
O=C1c2c(C(=O)O1)ccc(c2)C(=O)c1cc2c(cc1)C(=O)OC2=O,6.272281593,2.418672117,6
COc1c(ccc2c1[nH]s[nH]2)C(=O)O,3.540066367,0.867025536,3
CCc1cc(F)sc1,4.747626678,-0.476294649,4
CC(C)(C)c1c(nccn1)N(=O)=O,5.973781379,2.148959642,5
c1c(csc1Cl)Cl,5.011234725,1.351192007,5
CC1(C)N=C(OC1)c1cc(F)ccc1,5.151951376,0.644928237,5
C1=COC(=C(C#N)O1)C(=O)N,4.856605907,1.503696852,4
C1C[C@H](C[C@@H]1C(Cl)(Cl)Cl)O,6.000872671,2.341836314,6
Cn1c2ccc(cc2[nH]s1)C#N,3.422732681,2.152262943,3
C/C(=N/c1cc(=c2ccn(C)cc2)c(cn1C)C(=O)O)/O,2.047141906,0.325388744,2
COC1=COC=C[C@H]1[C]([NH])O,4.472758413,-0.460168696,4
C[C]1N=C(O)[CH]N=C1F,6.721996038,2.281440019,6
CO[C@@H]1CCCC[C@@H]1N(=O)=O,6.031850479,1.330998942,6
C(c1cc2c(cc1)cc1c(c2)cccc1)(C)(C)C,3.929178364,0.848058458,3
CCc1ccc(N)[nH]1,3.103166067,-0.645842902,3
c1cc2c(c(C#N)c1C(F)(F)F)[nH]s[nH]2,3.758987569,1.252285996,3
CCC1=CSC(=CS1)C(=O)O,4.318932212,1.070030881,4
C1[C@H]([C@H](CSC1)C)NC,4.239488025,-0.717700362,4
Cc1cnc(cn1)NC,4.275216923,0.448418252,4
C/C(=N/c1cccs1)/O,4.225057028,0.257166537,4
c1(C2CC2)ccc(cc1)OC,4.160206036,-0.604045536,4
CNC1=C([C]([NH])O)OC=CC1,3.805382494,0.330010848,3
c12c(cc[nH]1)[nH]cc2,3.578152171,-1.11430921,3
Cn1ncc(=O)c(N)n1,6.031169155,2.454692857,6
C1CC[C@H](S[C@H]1C)CC,4.621306813,-0.902768181,4
C#Cc1c2CCCCc2c(c(c1O)O)/N=C(/C)\O,4.198336845,0.243364784,4
CN(C)c1cnc(cn1)c1ccccc1,3.998225221,0.616498918,3
CC(=O)c1ccc2c(c1O)[nH]s[nH]2,3.711364989,2.698347531,3
c12c(c(c3c(c1Cl)cccc3)Cl)cccc2,4.186458763,1.366245424,4
CN1C=C[C]([C]2C=CN(C)C=C2OCCOC)C(=C1)C(F)(F)F,2.062489219,-0.044426354,2
Cc1c[nH]cc1F,4.431426158,-0.926700251,4
Cc1cc2c(cc1C(C)(C)C)ONO2,4.21503387,-0.251444802,4
N(C(=S)Nc1c(C)cccc1)c1c(C)cccc1,4.413962324,0.765510475,4
c1cc2c(cc1C)C(=O)c1c(C2=O)cc(cc1)C(Cl)(Cl)Cl,5.730433031,2.345182817,5
c1cc([nH]c1N)O,2.949644655,-0.480314639,2
N(CCN)CCN,3.929585049,-0.769218016,3
CN[N]Oc1c(cccc1[O])C(=O)O,3.659050793,2.725779057,3
Oc1nccc(F)c1O,6.388712496,1.645508095,6
CN(C)C1=CCC=C(C(=O)O)O1,3.738782523,0.749109907,3
Cn1ccc(=C2C=CN(C)[C@@H]([C@@H]2C(=O)O)OC)cc1,2.198020009,0.320884463,2
COCCOc1ccc(OC)s1,3.671580267,-0.04909081,3
C=Cc1cscc1O,4.560541654,0.327015947,4
c1c[nH]cc1C(Cl)(Cl)Cl,4.84298611,2.578876532,4
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1NC(=O)C)C,5.01391836,2.483928136,5
CCC1=CSC=C(CC)C1,3.850679054,-0.694084677,3
COc1ccc([nH]1)OC,3.295055679,-0.839927529,3
CC(C)(C)c1cc(cc(c1C(C)(C)C)OCOCCOC)OCOCCOC,4.150860469,-0.319503371,4
Cc1ccc2c(c1)ON(OC)O2,4.23037638,1.463150348,4
c12c(cc3c(c1)CCCC3)CCCC2,4.513307457,-0.548840267,4
Cn1cc/c(=c\2/ccn(C)c(c2)F)/cc1C(Cl)(Cl)Cl,2.275600911,3.430439968,2
Cn1cc(cc1OC)C(Cl)(Cl)Cl,4.116004364,2.618618347,4
CC(=O)C1=CSC(=[S]1)[C]1SC=C(C#N)S1,3.634982642,1.268449032,3
CCC1=COC=CO1,3.919447618,-0.50533642,3
Cn1ccc(=c2ccn(cc2)CC(=O)O)cc1C(=O)O,2.236365167,0.735209737,2
Cc1ccn(C)c1,4.11910292,-1.176034939,4
CN(C)[C@]1(CN(C)CCN1C)N(=O)=O,4.453461781,1.306265257,4
CCc1c(ccs1)C(Cl)(Cl)Cl,5.015208096,2.827086487,5
CN(C)c1cc2c(cc1OCCOC)ONO2,3.401210055,-0.175411371,3
CNC1=COC=C[C@H]1C(=O)O,3.822121991,-0.310504373,3
C1(c2ccccc2)(c2ccccc2)CC1,4.694762845,-0.277624243,4
Cc1cscc1C#N,5.322640947,0.53002434,5
COCCOc1ccc(C#N)s1,4.686092696,0.725834794,4
CCN1Oc2ccccc2O1,4.181976607,-0.35358376,4
COCCOn1c2ccccc2n(N(=O)=O)s1,4.5176207,3.629725011,4
c1cc(ccn1)c1ccnc(c1N(C)C)C,4.03110024,0.834494065,4
COc1cnc(cn1)F,5.331244213,0.915570313,5
CN1C[C@@H](F)N(C)C[C@H]1F,4.663745487,-1.009975389,4
C(=N\Nc1ccccc1)(/c1ccccc1)\c1ccccn1,3.794426614,0.891907301,3
c1cc2c(cc1)ncc(n2)N(=O)=O,5.809008455,2.518512793,5
c1ccc(cc1)c1ccsc1N,3.656989414,0.025055267,3
C1(=C(C(=O)NC1=O)C#N)C#N,7.319212321,3.395512551,7
C(C#N)(C#N)c1ccccc1,5.898644688,1.460908699,5
CNC1=CSC=C(C1)N(=O)=O,3.839484769,1.829862356,3
CCc1cc(c[nH]1)[C]([NH])O,4.565077621,-0.424190645,4
c1cc(N)[nH]c1C#N,3.867545064,-0.386972501,3
C=Cc1cc(cn1C)C(Cl)(Cl)Cl,4.215134428,2.544925558,4
S(=O)(=O)(OC)OC,7.086514477,1.857316408,7
C1(CC(=CC(=O)C1)c1ccccc1)(C)C,5.044681619,1.231817908,5
N([N][N]N(C)C)(C)C,3.341804681,0.149386069,3
c1cc2c(c(c1C(=O)O)O)ONO2,4.702704765,0.78647926,4
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)OCCOC,2.45630764,1.620984252,2
C/C(=N/c1cccc2c1n(F)s[nH]2)/O,4.479092801,4.418746344,4
CN(C)C1=CS/C(=C\2/SC=CS2)/S1,3.027213538,0.239092749,3
C1CO[C@H]([C@@H](N(=O)=O)O1)O,6.183222761,1.993260453,6
CCc1cn(C)cc(c1=c1ccn(C)cc1)F,1.825587592,-0.054578372,1
C(=O)(C=O)O,6.48972132,2.062376333,6
c1cc2c(c(c1C(=O)O)N(=O)=O)ONO2,5.035163507,2.269782817,5
N(=O)(=O)C1=CCCCC1,5.943479802,1.853533713,5
CCn1c2ccccc2n(OCCOCCOC)s1,3.648740038,1.551498008,3
C1=COC=C([C@@H]1N)O,4.278811024,-0.546355225,4
C#Cc1ccc(c2c1ONO2)C(F)(F)F,4.82061568,1.03582547,4
[C@]12(C(C)(C)C)C[C@@H]3C[C@H](C1)C[C@H](C2)C3,5.542663253,-0.867340579,5
C#Cc1cn(C)ccc1=c1ccn(cc1)CF,2.251938582,0.287333335,2
C1CO[C@@](CO1)(C(=N)O)C(Cl)(Cl)Cl,6.198778062,2.449960723,6
C#CC1=C(N(=O)=O)OC=CC1,5.092944001,2.303152701,5
COCCOc1cc(cs1)Cl,4.378119266,0.097972831,4
CCc1cc2c(cc1N)[nH]s[nH]2,3.213825959,-0.280333273,3
C#Cc1cc(cc2c1ONO2)N(=O)=O,4.996284295,2.160124677,4
O(C(=C)C)C(=O)C,5.221049806,0.027656452,5
COCCOc1c(ccs1)C(F)(F)F,4.600954108,0.34415224,4
CC(C)(C)c1ccc(c(c1OCCOC)C(C)(C)C)OCOC,4.409171904,-0.562328495,4
Cn1ccc(=c2ccn(Cc3ccccc3)cc2C#N)cc1,2.206788192,0.367390625,2
CN(C)N1Oc2ccc(cc2O1)C(=O)O,4.504836433,0.836994185,4
c1cc2c(c(c1F)C(F)(F)F)ONO2,4.764580442,0.715281986,4
CNC1=CS/C(=C/2\SC=C(N(=O)=O)S2)/S1,3.296227216,2.264542093,3
C#Cc1cnc(cn1)NC,4.418698849,0.691784447,4
C1C=C(F)OC(=C1)O,4.459682644,-0.411993205,4
c1cc2c(cc1F)[nH]s[nH]2,3.478083947,-0.003393898,3
COCCOCCOc1c(ccs1)C(=O)O,6.074585772,2.078666973,6
CNc1cc2c(cc1OCCOC)ONO2,3.489311675,-0.263975598,3
C=Cc1cc(C)cc2c1ONO2,4.319576945,0.536261674,4
CN1C=C[C]([C]2C=CN(C)C=C2Cl)C(=C1)Cl,2.0259398,0.179779761,2
C1[C@H](C[C@H](SC1)NC)C,4.094114902,-0.702508818,4
CN(C)[C@]1(COCCO1)c1ccccc1,4.31880815,-0.786917544,4
c1cc(ccn1)c1ccnc(c1C)N(=O)=O,5.857146291,2.039337975,5
CN1C[C@@H](C(=O)O)N(C)C[C@H]1C(=O)O,4.901945617,-0.01696653,4
C/C(=N/C1=CS/C(=C\2/SC=C(/N=C(/C)\O)S2)/S1)/O,3.016126512,0.350140744,3
CC(C)(C)c1c(ccs1)N(=O)=O,5.352342012,1.84497367,5
C=Cc1cc(cs1)C(F)(F)F,4.782961128,0.753220198,4
COCCOc1c(C#N)nccn1,5.707877442,1.49034624,5
C#CC1=C(C=C)OC=CC1,4.280986544,0.796836773,4
CCn1c2ccc(cc2[nH]s1)c1ccccc1,3.229122411,1.958880814,3
Cc1cc2c(cc1/N=C(/C)\O)ONO2,3.96020387,0.14188703,3
CC(=O)C1=CN(C)C=C[C]1[C]1C=CN(C)C=C1F,2.246714157,0.519087878,2
C=Cc1cncc(n1)N(=O)=O,5.733443903,2.430935768,5
Cc1c(ccs1)N,3.689652275,-0.647350932,3
COCCOc1cc(cc2c1ONO2)F,4.506973049,0.043040944,4
c1c[nH]c(c1O)O,3.488911577,-0.483910748,3
c1(N2CCCC2)ccc(cc1)Cl,3.715824804,-0.509921735,3
C(=CN(C)C)(C(=O)OC)C(=O)OC,4.477531769,0.575999434,4
CC(=O)c1cscc1C(F)(F)F,5.965577732,0.965119228,5
CC(=O)c1ccc(c2c1[nH]s[nH]2)OCCOC,3.050299428,2.235003923,3
C#Cc1cc(F)sc1,4.910342372,0.425602902,4
Cc1cc(c2ccccc2)sc1,4.277789827,0.441991584,4
CC(=O)c1ccsc1O,4.651104525,1.134466045,4
C=Cc1ccsc1C(F)(F)F,5.017365411,0.789685488,5
CN(C)c1cc2c(cc1O)ONO2,3.509140153,-0.198508658,3
C1CC[C@H](S[C@H]1N)C,4.303691862,-0.719871227,4
c1c(csc1C(F)(F)F)C(Cl)(Cl)Cl,5.812204571,2.644583929,5
C1C[C@H]([C@H](C1)O)N(=O)=O,6.369659318,1.808686228,6
C1C[C@H](C[C@H](C1)N(=O)=O)C(=N)O,5.806463771,1.622250177,5
N1(C=C[C](C=C1)C)[O],4.633827963,0.37391284,4
CCc1cc[nH]c1C#N,4.887507702,-0.116721801,4
CN(C)c1ccc2c(c1)ON(O)O2,3.653368564,1.549008076,3
Cn1cc/c(=c\2/ccn(C)cc2N(=O)=O)/c(c1)N(=O)=O,2.802815361,1.754340139,2
Cc1ccc(C)s1,4.421012467,-0.353063574,4
Cn1cc/c(=c\2/ccn(C)c(c2)N(=O)=O)/c(c1)F,2.576283347,1.733169367,2
C=C[C@@H]1C=COC=C1C,4.377567691,-0.368136765,4
C#Cn1c2c(cccc2[nH]s1)/N=C(/C)\O,3.472147757,3.917397043,3
CNC1=CSC=C(C1)[C]([NH])O,3.530406173,0.491460903,3
C(C=O)(F)(F)F,7.222820007,1.593362145,7
C1C=C(C(=O)O)OC(=C1)C(=O)O,5.279279993,1.102534596,5
Cc1cc(NC)[nH]c1,2.974169454,-0.575966172,2
CC1(C)[C@H]2[C@@H]1CCC2,4.604506429,-0.875033974,4
C=C[C@@H]1CC[C@H](CC1)c1ccccc1,5.143782507,-0.764182527,5
CN(C)[C@@H]1C=CC=C1N,3.500163928,-0.464717561,3
N(N(CCCC)C)(CCCC)C,3.230446283,-0.979498178,3
CCc1cc([nH]c1)O,3.696575485,-0.455321829,3
c1ccc(cc1)c1ccc(c2c1[nH]s[nH]2)F,3.555315376,0.300287309,3
CCc1c(C(Br)(Br)Br)nccn1,5.627445655,2.853132924,5
C[C@]1(CN(C)CCN1C)C(=O)O,4.614824947,-0.785888472,4
c12c3c4ccc1c1c(c5c2c2c3c(cc4)ccc2cc5)c(=O)n(c1=O)C,4.905917687,2.05328563,4
CC(C)(C)c1cc(cc2c1ONO2)OCCOCCOC,3.993969205,-0.254677803,3
COCCOCCOc1c(ccs1)C(Br)(Br)Br,4.510225765,2.967566579,4
C(=C)(C=C)Cl,5.134850621,0.693953083,5
CN[C@@H]1CS[C@@H](CS1)NC,4.493220812,-0.924662617,4
COc1c(ccc2c1[nH]s[nH]2)N(=O)=O,3.596305214,1.822234259,3
C[C@]12[C@@H]3[C@H]1N1[C@@H]3CC[C@@H]21,5.966415636,0.432087664,5
COCCOc1ccc2c(c1)ONO2,4.070898565,-0.014866778,4
c1ccc(cc1)c1ccc(c2c1ONO2)O,4.514119526,0.246176379,4
c1(c(c2c(cc1)nccn2)N(C)C)C,3.836067724,1.164184841,3
C(C(Cl)(F)F)(Cl)(Cl)F,7.770547433,2.211172868,7
C1(=CN(C=CC1)[O])C(=O)OCC,4.996635877,1.228024288,4
C#Cc1cc[nH]c1C#N,5.043370302,0.607936157,5
Cn1ccc(=c2c(cn(C)cc2C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)cc1,2.836151734,4.159006964,2
C1=CSC(=C[C@@H]1N)N,3.902389848,-0.552317542,3
c1c(C#N)c(cc2c1[nH]s[nH]2)N(=O)=O,3.746187672,2.292623297,3
CNC1=CC=C[C@@H]1N(=O)=O,3.572935098,1.677644756,3
c1cc2c(cc1C#C)C(=O)c1c(C2=O)c(ccc1)C,5.501744099,2.197412422,5
C#Cc1ccc2c(c1)ON(OCCOC)O2,4.210402724,0.443856198,4
C1C[C@H](C[C@H](C1)N(=O)=O)F,6.899593417,1.523857234,6
C#CC1=CC=C[C@H]1C,4.391962062,0.672902857,4
CCC1=CSC=C(C1)O,3.706858577,-0.711303222,3
CNC1=COC=C(N(C)C)O1,3.115879708,-1.114633378,3
C=CC1=CS/C(=C\2/SC=C(C=C)S2)/S1,3.281707774,0.433041972,3
C#Cc1ccc(C#N)[nH]1,4.870057099,0.675927127,4
c12c(cco1)cccc2,4.719822034,-0.091654688,4
CCc1cc(=c2ccn(C)cc2)cc(NC)n1C,1.628180392,-0.377083079,1
CC(C)(C)c1cccc2c1ON(O)O2,4.654012959,1.566878029,4
C1=COC(=C(C1)N(=O)=O)F,5.508775637,1.862896429,5
CNc1ccc[nH]1,3.173679728,-0.648526619,3
C(C=C)(C)(C)C,5.496226773,-0.96384429,5
S(Sc1ccccc1)c1ccccc1,4.641157852,2.004037686,4
C/C(=N/c1c(C(=O)O)nccn1)/O,5.201057129,1.509315321,5
c1c(Cl)ncc(=O)[nH]1,5.084971529,1.373280984,5
C#CC1=COC(=CO1)C,4.067050565,0.393981905,4
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C(=O)O)C(=O)O,6.164716723,2.694083088,6
CC(=O)c1cc(O)sc1,4.650739141,0.800035762,4
C=Cc1cn(C)cc1CC,3.901428603,-0.257911909,3
c1(ncccc1)S,4.98208201,0.225969336,4
CC(=O)C1=CSC(=[S]1)C1=[S]C=CS1,3.358500969,1.234835904,3
C/C(=N/c1ccc2c(c1)n(NC)s[nH]2)/O,3.400826714,2.038681081,3
c1cc(c(c2c1[nH]s[nH]2)N)N(=O)=O,3.700961339,1.857730437,3
Cn1ccc(=c2ccn(cc2N)CO)cc1,1.868908512,-0.271761352,1
c1c(cc2c(c1N)[nH]s[nH]2)O,3.416558519,2.293840315,3
C=Cc1ccc(C)n1C,3.664456713,-0.116543417,3
c1cc(N)sc1N,2.980150219,-0.521845426,2
c1(cc2c(cc1N(=O)=O)nccn2)C,5.713999726,2.240065099,5
C1=C[C@@H](C(=C1)N(=O)=O)O,5.58708086,2.395828908,5
[Mg](OCC)OCC,4.654348217,0.269396212,4
c1ccc2c(c1)n(N(=O)=O)sn2N(=O)=O,4.85121314,3.142181643,4
c12c(C(=O)c3c1ccc(c3)N(=O)=O)cc(cc2N(=O)=O)N(=O)=O,6.131772162,2.934609057,6
C#Cc1ccc2c(c1)[nH]sn2OC,3.958810573,3.829377863,3
C(=C(C)C)(C(=O)OCC)CCC(=C(C)C)C(=O)OCC,4.902384724,0.218685523,4
c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cc2)ccc2c1cccc2,4.21079282,0.804295505,4
C[C@]12C[C@H]3[C@@H]4[C@H]([C@@H]13)N4C2,6.167394437,0.486227054,6
CNc1cc(c2ccccc2)sc1,3.65183314,0.422350154,3
C[C]1N=C(F)[CH]N=C1O,6.710734188,2.266184394,6
COCCOc1ccc2c(c1C#N)ONO2,4.425788343,0.954929109,4
C#CC1=COC=C(C(=N)O)O1,4.594013668,0.792736576,4
C#Cc1cc(C#N)cs1,5.177411019,0.923061264,5
c1c[nH]c(c1C(=N)O)C(=N)O,5.100938703,0.861470479,5
CO[C@@H]1CC[C@H](C1)N,4.753402446,-1.087337265,4
CNC1(CCc2cc(c(cc2C1)O)O)NC,4.005574814,-0.382185923,4
C1=CSC(=C[C@@H]1N)C(Cl)(Cl)Cl,4.641716641,2.497867567,4
CNC1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,2.945183899,0.650436703,2
C#CC1=C(CC=CO1)F,4.599826411,0.549391044,4
C[C@@H]1CC[C@H](CC1)N(=O)=O,6.742395896,1.398244381,6
C\1(=C/c2ccc(cc2)Cl)/C(=O)OC(=N1)C,4.834773725,1.791020614,4
CC1=COC=C(C#N)O1,4.470800781,0.671981975,4
c1cc(c2c(c1C#N)ONO2)O,4.761222198,0.601603632,4
